step,particle_id,from,to
5547,16128,FUN_6,FUN_5
5556,26499,FUN_2,FUN_1
5580,15632,FUN_6,CUBE_R
5597,29943,FUN_2,FUN_1
5597,52,CUBE_L,RET
5599,9054,FUN_6,CUBE_R
5635,27088,FUN_2,FUN_1
5655,2059,FUN_4,FUN_3
5662,19890,CUBE_L,RET
5667,1507,FUN_1,FUN_2
5679,534,FUN_1,FUN_2
5701,18252,FUN_1,FUN_2
5714,29332,CUBE_R,FUN_6
5717,5367,FUN_3,FUN_4
5724,28564,FUN_1,FUN_2
5728,17500,FUN_3,FUN_2
5751,1940,FUN_5,FUN_6
5782,4511,CUBE_R,RET
5784,18676,RET,CUBE_L
5793,25899,FUN_2,FUN_1
5839,17343,FUN_3,FUN_2
5857,9456,FUN_5,FUN_4
5860,4542,FUN_2,FUN_3
5870,5135,FUN_3,FUN_2
5880,20221,FUN_3,FUN_2
5881,22134,FUN_3,FUN_4
5885,4910,RET,CUBE_R
5889,10221,CUBE_L,RET
5893,28819,FUN_5,FUN_4
5907,3806,FUN_3,FUN_2
5916,3794,CUBE_R,FUN_6
5936,29052,FUN_2,FUN_3
5945,7627,FUN_3,FUN_2
5947,13735,FUN_4,FUN_5
5958,13031,FUN_3,FUN_2
5959,2419,RET,CUBE_L
5967,19334,FUN_3,FUN_2
5978,20652,FUN_5,FUN_6
5980,5629,FUN_1,FUN_2
5984,1373,FUN_1,FUN_2
6004,21034,FUN_3,FUN_2
6010,9645,FUN_2,FUN_1
6032,26988,FUN_2,FUN_3
6037,29037,FUN_4,FUN_5
6040,672,FUN_2,FUN_1
6045,10217,FUN_3,FUN_2
6054,9676,FUN_4,FUN_5
6056,1461,FUN_3,FUN_2
6062,5676,FUN_3,FUN_2
6065,22302,FUN_1,FUN_2
6087,20611,FUN_6,FUN_5
6091,10811,FUN_2,FUN_3
6098,12193,RET,CUBE_R
6112,28741,FUN_3,FUN_2
6126,5915,FUN_4,FUN_5
6128,29402,RET,CUBE_L
6151,11386,FUN_3,FUN_4
6161,25488,FUN_2,FUN_1
6169,3701,RET,CUBE_R
6179,18517,FUN_3,FUN_2
6190,2597,FUN_2,FUN_1
6196,21582,FUN_2,FUN_1
6199,20392,CUBE_R,RET
6251,11550,FUN_2,FUN_1
6265,21246,CUBE_R,RET
6283,19334,FUN_2,FUN_3
6349,6871,FUN_2,FUN_1
6351,10895,FUN_3,FUN_2
6371,3660,RET,CUBE_R
6376,22483,CUBE_L,RET
6384,21110,FUN_2,FUN_3
6400,7670,CUBE_L,RET
6416,13005,FUN_5,FUN_4
6430,14395,FUN_3,FUN_2
6439,15099,CUBE_R,FUN_6
6449,16510,FUN_4,FUN_5
6465,29304,FUN_2,FUN_3
6478,15198,FUN_3,FUN_2
6484,7569,FUN_3,FUN_2
6487,25476,FUN_2,FUN_3
6502,1993,FUN_6,CUBE_R
6508,10875,FUN_1,FUN_2
6512,11698,CUBE_R,RET
6515,29967,FUN_2,FUN_3
6519,11370,FUN_2,FUN_3
6520,26905,FUN_3,FUN_4
6531,11755,CUBE_L,FUN_1
6534,13623,FUN_5,FUN_4
6540,15816,FUN_3,FUN_2
6553,22404,FUN_2,FUN_3
6567,23068,FUN_3,FUN_4
6583,28489,CUBE_R,RET
6610,17483,FUN_5,FUN_6
6619,311,FUN_3,FUN_2
6630,1845,FUN_2,FUN_1
6632,824,FUN_5,FUN_4
6640,14506,FUN_1,FUN_2
6645,28650,FUN_4,FUN_5
6646,8350,FUN_3,FUN_2
6662,13834,FUN_2,FUN_1
6669,6760,FUN_3,FUN_2
6690,15464,FUN_2,FUN_3
6732,21218,CUBE_L,RET
6738,23256,FUN_1,FUN_2
6801,24784,FUN_3,FUN_4
6803,11882,FUN_3,FUN_4
6803,21929,FUN_1,FUN_2
6818,20807,FUN_1,FUN_2
6841,10704,FUN_5,FUN_6
6849,17464,CUBE_L,RET
6856,22082,CUBE_R,FUN_6
6880,952,CUBE_L,RET
6884,23206,RET,CUBE_R
6885,813,FUN_2,FUN_1
6885,7942,CUBE_L,RET
6892,16586,FUN_1,FUN_2
6901,13980,FUN_5,FUN_6
6903,3797,FUN_3,FUN_2
6903,4735,CUBE_R,FUN_6
6915,16075,FUN_3,FUN_2
6933,12064,CUBE_R,FUN_6
6949,9245,CUBE_R,RET
6954,15948,FUN_6,CUBE_R
7006,21582,FUN_1,FUN_2
7007,13450,FUN_1,FUN_2
7012,26681,FUN_2,FUN_1
7019,9868,CUBE_L,RET
7025,29267,CUBE_R,FUN_6
7039,16488,RET,CUBE_R
7060,25017,CUBE_L,RET
7074,6478,FUN_2,FUN_3
7075,20233,FUN_2,FUN_3
7083,22789,FUN_1,FUN_2
7088,10931,FUN_2,FUN_3
7107,184,CUBE_R,FUN_6
7112,11237,FUN_4,FUN_5
7122,9642,FUN_3,FUN_2
7134,14947,FUN_4,FUN_3
7141,27305,CUBE_R,FUN_6
7144,4561,FUN_4,FUN_3
7172,15170,CUBE_L,FUN_1
7172,20075,FUN_2,FUN_3
7178,18508,FUN_3,FUN_4
7198,6760,FUN_2,FUN_3
7199,22568,FUN_5,FUN_4
7211,23838,FUN_3,FUN_2
7229,4030,FUN_5,FUN_4
7234,23654,CUBE_R,FUN_6
7236,11512,FUN_2,FUN_1
7236,21211,FUN_2,FUN_3
7241,14743,FUN_2,FUN_3
7244,28096,FUN_2,FUN_3
7257,5358,RET,CUBE_R
7264,7505,FUN_3,FUN_2
7266,24044,FUN_1,FUN_2
7285,28105,CUBE_R,RET
7292,6038,FUN_2,FUN_3
7297,27610,FUN_4,FUN_3
7302,23768,FUN_2,FUN_3
7311,5135,FUN_2,FUN_3
7312,9642,FUN_2,FUN_3
7322,21162,FUN_6,CUBE_R
7343,2724,FUN_2,FUN_1
7364,29904,FUN_3,FUN_2
7379,10970,CUBE_R,FUN_6
7394,21839,RET,CUBE_R
7406,21499,FUN_3,FUN_2
