step,particle_id,from,to
4999,6043,FUN_5,FUN_4
5012,8548,FUN_2,FUN_3
5022,8839,FUN_2,FUN_3
5188,2025,CUBE_R,RET
5221,7167,FUN_5,FUN_4
5302,1052,CUBE_R,RET
5333,8864,FUN_4,FUN_3
5341,6007,CUBE_R,FUN_6
5346,1393,FUN_1,FUN_2
5370,7556,FUN_4,FUN_3
5379,8938,FUN_3,FUN_4
5386,7742,FUN_1,CUBE_L
5395,7547,FUN_6,CUBE_R
5422,5860,FUN_4,FUN_5
5426,5319,CUBE_R,RET
5497,2899,CUBE_R,RET
5603,9588,RET,CUBE_L
5614,9939,CUBE_L,RET
5683,2742,FUN_3,FUN_4
5721,898,FUN_2,FUN_3
5746,2578,FUN_2,FUN_3
5754,27,CUBE_L,RET
5757,3634,FUN_1,CUBE_L
5789,8815,FUN_2,FUN_1
5806,1841,CUBE_L,RET
5815,8241,CUBE_L,FUN_1
5841,372,FUN_5,FUN_4
5859,5214,FUN_4,FUN_3
5861,3907,FUN_5,FUN_4
5913,3118,FUN_1,FUN_2
5947,1874,RET,CUBE_L
5964,8815,FUN_1,FUN_2
5999,987,FUN_1,FUN_2
6019,6761,FUN_5,FUN_4
6088,7522,RET,CUBE_R
6115,1052,RET,CUBE_R
6146,2846,FUN_2,FUN_3
6150,2552,CUBE_L,FUN_1
6153,5456,FUN_2,FUN_3
6169,6553,FUN_1,FUN_2
6171,4505,FUN_5,FUN_4
6194,7788,FUN_2,FUN_3
6200,5694,FUN_4,FUN_3
6286,5083,FUN_3,FUN_2
6307,5319,RET,CUBE_R
6327,8839,FUN_3,FUN_2
6332,560,FUN_5,FUN_4
6346,5083,FUN_2,FUN_3
6346,9994,RET,CUBE_L
6349,1393,FUN_2,FUN_1
6397,2578,FUN_3,FUN_2
6402,1507,FUN_1,FUN_2
6412,3844,FUN_2,FUN_3
6429,1045,RET,CUBE_L
6452,8839,FUN_2,FUN_3
6456,9097,CUBE_L,RET
6484,1393,FUN_1,FUN_2
6527,5007,FUN_1,FUN_2
6527,5569,FUN_6,FUN_5
6547,9335,FUN_5,FUN_4
6549,7664,FUN_6,CUBE_R
6571,1874,CUBE_L,RET
6617,3893,FUN_3,FUN_2
6724,6761,FUN_4,FUN_5
6732,1320,FUN_1,CUBE_L
6755,905,FUN_1,FUN_2
6787,7455,FUN_6,CUBE_R
6790,2552,FUN_1,CUBE_L
6797,5594,FUN_4,FUN_3
6813,843,RET,CUBE_R
6825,2133,FUN_4,FUN_5
6857,9631,FUN_5,FUN_6
6881,7664,CUBE_R,FUN_6
6896,8815,FUN_2,FUN_1
6910,1248,RET,CUBE_R
6923,3144,FUN_3,FUN_2
7030,2229,FUN_3,FUN_2
7044,390,FUN_2,FUN_1
7062,2249,FUN_3,FUN_4
7073,4972,FUN_3,FUN_2
7086,8241,FUN_1,CUBE_L
7106,4772,FUN_3,FUN_2
7120,9247,CUBE_R,FUN_6
7151,9939,RET,CUBE_L
7222,6738,FUN_2,FUN_3
7288,1393,FUN_2,FUN_1
7298,2229,FUN_2,FUN_3
7308,5923,FUN_4,FUN_3
7358,534,FUN_1,FUN_2
7366,1393,FUN_1,FUN_2
7403,396,FUN_2,FUN_3
7413,9676,FUN_4,FUN_5
7417,8877,RET,CUBE_R
7430,635,FUN_3,FUN_2
7474,7004,FUN_5,FUN_4
7508,6738,FUN_3,FUN_2
7510,9119,CUBE_L,FUN_1
7713,2020,FUN_6,FUN_5
7733,7420,FUN_3,FUN_2
7784,754,FUN_2,FUN_1
7790,6553,FUN_2,FUN_1
7817,5448,FUN_2,FUN_3
7829,905,FUN_2,FUN_1
7887,3144,FUN_2,FUN_3
7896,11,CUBE_R,FUN_6
7915,2039,FUN_2,FUN_1
7920,2552,CUBE_L,FUN_1
7921,364,FUN_3,FUN_2
7928,2008,FUN_3,FUN_2
8028,504,FUN_3,FUN_4
8049,7371,FUN_2,FUN_1
8073,6980,CUBE_R,RET
8088,4459,FUN_6,CUBE_R
8124,9513,FUN_3,FUN_2
8125,7349,FUN_4,FUN_3
8181,905,FUN_1,FUN_2
8196,3950,FUN_2,FUN_3
8221,4972,FUN_2,FUN_3
8236,6387,CUBE_R,RET
8251,848,FUN_4,FUN_3
8262,7922,FUN_3,FUN_2
8302,5683,FUN_3,FUN_4
8328,1491,FUN_3,FUN_4
8389,3906,FUN_3,FUN_4
8394,3118,FUN_2,FUN_1
8451,1393,FUN_2,FUN_1
8460,9869,FUN_2,FUN_3
8479,1248,CUBE_R,RET
8497,4408,FUN_3,FUN_2
8508,5214,FUN_3,FUN_4
8523,1393,FUN_1,FUN_2
8530,5007,FUN_2,FUN_1
8539,8793,FUN_2,FUN_3
8541,2025,RET,CUBE_R
8564,390,FUN_1,FUN_2
8591,6264,FUN_4,FUN_3
8628,1699,FUN_2,FUN_1
8680,1393,FUN_2,FUN_1
8686,5242,FUN_3,FUN_4
8763,6085,FUN_2,FUN_1
8816,5108,FUN_2,FUN_1
8817,6761,FUN_5,FUN_4
8846,7267,FUN_2,FUN_1
8884,2004,FUN_2,FUN_3
8921,6264,FUN_3,FUN_4
8925,7267,FUN_1,FUN_2
8953,1443,FUN_6,CUBE_R
8972,6641,FUN_1,FUN_2
9060,8933,FUN_1,FUN_2
9242,2925,FUN_1,FUN_2
9242,4896,FUN_2,FUN_1
9256,160,FUN_6,CUBE_R
9366,5,CUBE_R,RET
9369,3177,FUN_2,FUN_1
9406,2005,FUN_3,FUN_2
9407,8838,CUBE_L,FUN_1
9465,7420,FUN_2,FUN_3
9516,3398,FUN_2,FUN_3
9522,2440,RET,CUBE_L
9596,480,FUN_4,FUN_3
9596,5660,FUN_2,FUN_1
9650,9676,FUN_5,FUN_4
9675,2849,FUN_6,CUBE_R
9677,1443,CUBE_R,FUN_6
9716,3880,FUN_3,FUN_4
9730,2422,CUBE_L,FUN_1
9792,796,FUN_2,FUN_3
9800,138,CUBE_L,RET
9823,4496,FUN_3,FUN_2
9870,2849,CUBE_R,FUN_6
9875,5214,FUN_4,FUN_3
9929,9265,FUN_2,FUN_3
9941,7371,FUN_1,FUN_2
9950,1819,FUN_1,FUN_2
9967,390,FUN_2,FUN_1
