step,particle_id,from,to
2786,12836,FUN_3,FUN_2
2788,17626,RET,CUBE_R
2795,27779,FUN_3,FUN_2
2811,3144,FUN_3,FUN_2
2814,13213,CUBE_R,FUN_6
2818,27459,FUN_2,FUN_1
2820,11115,CUBE_R,FUN_6
2834,24734,FUN_6,FUN_5
2848,22061,FUN_1,FUN_2
2854,6871,FUN_2,FUN_1
2864,13732,FUN_2,FUN_3
2870,29251,FUN_2,FUN_3
2875,8128,FUN_3,FUN_2
2875,11341,CUBE_R,RET
2883,8793,FUN_3,FUN_2
2889,10557,FUN_2,FUN_3
2891,9571,FUN_3,FUN_2
2901,6163,FUN_4,FUN_3
2906,22077,RET,CUBE_R
2910,17465,FUN_4,FUN_3
2910,20075,FUN_2,FUN_1
2916,4800,FUN_4,FUN_3
2927,22588,RET,CUBE_L
2946,1805,FUN_5,FUN_6
2949,29956,FUN_3,FUN_4
2955,560,FUN_4,FUN_5
2958,7627,FUN_3,FUN_2
2975,9676,FUN_4,FUN_5
2976,8378,FUN_5,FUN_4
2978,9571,FUN_2,FUN_3
2979,905,FUN_2,FUN_1
2983,10312,CUBE_L,RET
2987,21074,FUN_6,FUN_5
2998,7484,FUN_2,FUN_1
3015,8521,FUN_3,FUN_2
3026,1113,FUN_1,FUN_2
3029,9571,FUN_3,FUN_2
3056,11403,CUBE_R,RET
3057,6760,FUN_3,FUN_2
3058,9571,FUN_2,FUN_3
3062,9571,FUN_3,FUN_2
3078,544,RET,CUBE_R
3094,7484,FUN_1,FUN_2
3094,10286,FUN_5,FUN_4
3096,9571,FUN_2,FUN_3
3097,22377,FUN_2,FUN_3
3102,28368,CUBE_L,RET
3117,775,FUN_2,FUN_1
3123,13112,FUN_1,FUN_2
3141,19671,FUN_2,FUN_3
3144,19084,FUN_2,FUN_1
3149,21135,FUN_2,FUN_1
3155,1373,FUN_1,FUN_2
3158,27928,FUN_4,FUN_5
3170,4481,FUN_5,FUN_4
3173,10895,FUN_3,FUN_2
3178,2273,CUBE_L,RET
3204,20719,FUN_6,FUN_5
3218,16589,FUN_3,FUN_4
3221,2967,CUBE_R,RET
3221,8301,FUN_1,FUN_2
3221,10424,FUN_2,FUN_1
3227,3629,FUN_2,FUN_3
3235,2275,FUN_3,FUN_2
3239,9247,FUN_6,CUBE_R
3265,25230,CUBE_R,FUN_6
3269,24290,FUN_2,FUN_1
3273,27779,FUN_2,FUN_3
3290,12471,FUN_3,FUN_4
3292,22462,FUN_2,FUN_3
3314,26239,CUBE_R,FUN_6
3320,3144,FUN_2,FUN_3
3332,21817,FUN_1,FUN_2
3334,8793,FUN_2,FUN_3
3335,23794,CUBE_L,RET
3348,28368,RET,CUBE_L
3356,8669,FUN_4,FUN_5
3370,28606,FUN_1,FUN_2
3373,16734,FUN_3,FUN_4
3379,7403,RET,CUBE_L
3380,19739,RET,CUBE_L
3380,25476,FUN_2,FUN_3
3381,10012,FUN_3,FUN_2
3384,25037,FUN_2,FUN_3
3389,21225,FUN_6,FUN_5
3392,29432,FUN_3,FUN_4
3403,3177,FUN_1,FUN_2
3403,7042,RET,CUBE_L
3417,13921,CUBE_L,FUN_1
3418,25126,FUN_3,FUN_2
3420,28460,FUN_6,CUBE_R
3426,18965,FUN_3,FUN_2
3429,28691,FUN_3,FUN_4
3439,18187,CUBE_R,FUN_6
