step,particle_id,from,to
2385,25184,FUN_2,FUN_3
2395,14643,FUN_4,FUN_5
2397,8078,FUN_3,FUN_2
2400,10296,CUBE_R,RET
2401,20537,FUN_3,FUN_2
2411,20807,FUN_2,FUN_1
2432,28634,FUN_6,FUN_5
2434,1908,FUN_3,FUN_4
2440,4759,CUBE_L,RET
2440,10177,FUN_6,CUBE_R
2440,21210,FUN_3,FUN_2
2444,25225,FUN_3,FUN_4
2447,11283,FUN_5,FUN_6
2449,6164,FUN_1,FUN_2
2452,5066,CUBE_R,FUN_6
2463,26327,FUN_1,CUBE_L
2468,17626,RET,CUBE_R
2492,24861,FUN_4,FUN_5
2502,12071,FUN_3,FUN_2
2506,27719,FUN_3,FUN_4
2507,8793,FUN_3,FUN_2
2508,10875,FUN_2,FUN_1
2514,25899,FUN_2,FUN_1
2530,3629,FUN_2,FUN_3
2530,5044,RET,CUBE_L
2534,6172,FUN_6,CUBE_R
2535,10806,FUN_1,FUN_2
2560,17763,FUN_1,FUN_2
2564,18375,FUN_6,CUBE_R
2583,1543,FUN_6,FUN_5
2585,2398,FUN_2,FUN_3
2587,15459,RET,CUBE_R
2597,7084,FUN_3,FUN_2
2606,26431,FUN_4,FUN_3
2631,20784,FUN_4,FUN_3
2642,8214,FUN_2,FUN_3
2651,28606,FUN_1,FUN_2
2664,28675,FUN_4,FUN_5
2670,24066,FUN_2,FUN_3
2694,26185,FUN_2,FUN_1
2698,21298,FUN_3,FUN_2
2731,7101,FUN_2,FUN_3
2741,10312,CUBE_L,RET
2745,6365,RET,CUBE_R
2766,19558,FUN_2,FUN_3
2769,17928,FUN_6,CUBE_R
2769,22928,FUN_3,FUN_2
2775,18686,FUN_1,FUN_2
2792,10150,FUN_6,CUBE_R
2793,28247,FUN_3,FUN_2
2805,13513,FUN_1,FUN_2
2829,24032,CUBE_L,RET
2852,5841,FUN_1,FUN_2
2857,3495,FUN_3,FUN_2
2863,20445,FUN_2,FUN_3
2863,27048,FUN_3,FUN_2
2879,21123,FUN_1,FUN_2
2882,27415,FUN_2,FUN_1
2892,5425,FUN_4,FUN_3
2907,13165,FUN_3,FUN_2
2908,20148,FUN_1,FUN_2
2926,27266,CUBE_R,FUN_6
2937,22077,RET,CUBE_R
2938,9661,FUN_5,FUN_6
2938,26908,FUN_3,FUN_4
2939,6889,FUN_4,FUN_3
2950,26548,FUN_2,FUN_3
2978,25965,CUBE_R,FUN_6
2997,11341,CUBE_R,RET
3001,17300,FUN_3,FUN_2
3001,23314,CUBE_R,RET
3014,7790,FUN_3,FUN_2
3015,20645,FUN_2,FUN_1
3018,16417,CUBE_L,RET
3028,18816,FUN_3,FUN_4
3033,19780,FUN_3,FUN_4
3034,19903,FUN_2,FUN_1
3035,23904,FUN_6,FUN_5
3036,15431,FUN_1,FUN_2
3039,15626,RET,CUBE_R
3041,21396,RET,CUBE_R
3044,19671,FUN_2,FUN_3
3051,3102,CUBE_R,FUN_6
3074,20552,FUN_2,FUN_3
3093,6478,FUN_3,FUN_2
3095,6093,FUN_2,FUN_3
3110,24988,FUN_4,FUN_5
3125,14990,FUN_1,FUN_2
3129,5083,FUN_3,FUN_2
3133,7922,FUN_3,FUN_2
3155,23768,FUN_2,FUN_3
3164,10179,FUN_2,FUN_3
3209,21308,FUN_6,CUBE_R
3212,6703,FUN_1,CUBE_L
3226,10066,FUN_2,FUN_3
3245,18749,FUN_4,FUN_5
3256,10310,FUN_1,FUN_2
3271,2625,FUN_4,FUN_5
3291,1493,RET,CUBE_L
3304,1960,CUBE_L,RET
3328,9112,FUN_4,FUN_5
3331,29928,FUN_4,FUN_3
3344,17244,FUN_1,CUBE_L
3380,898,FUN_2,FUN_3
3406,11451,RET,CUBE_L
3411,15317,FUN_6,CUBE_R
3417,23435,CUBE_R,RET
3422,16894,FUN_2,FUN_3
3460,26118,FUN_4,FUN_3
3472,15223,FUN_4,FUN_3
3473,23596,FUN_2,FUN_3
3486,2184,CUBE_R,FUN_6
3490,15149,FUN_3,FUN_4
3490,17818,CUBE_L,FUN_1
3491,21459,FUN_2,FUN_1
3509,25691,FUN_2,FUN_1
3517,23481,FUN_4,FUN_5
3526,21948,RET,CUBE_L
3547,19395,FUN_2,FUN_1
3554,1688,CUBE_R,RET
3554,10851,FUN_3,FUN_2
3555,27048,FUN_2,FUN_3
3569,2481,FUN_4,FUN_5
3573,19487,FUN_1,FUN_2
3601,3140,FUN_5,FUN_4
3607,15714,FUN_3,FUN_2
3609,13759,FUN_4,FUN_5
3643,28783,FUN_3,FUN_4
3671,5311,FUN_1,CUBE_L
3683,3920,FUN_3,FUN_2
3686,18193,FUN_2,FUN_3
3692,19860,FUN_1,FUN_2
3699,29804,FUN_2,FUN_3
3700,1541,FUN_2,FUN_1
3703,26646,RET,CUBE_R
3707,11770,FUN_4,FUN_5
3730,27755,FUN_1,FUN_2
3742,14648,FUN_3,FUN_4
3743,9631,FUN_5,FUN_6
3756,13427,CUBE_R,FUN_6
3771,12009,CUBE_L,FUN_1
3779,3378,FUN_2,FUN_3
3780,2283,FUN_2,FUN_3
3786,10673,FUN_2,FUN_1
3803,29825,RET,CUBE_L
3804,19200,FUN_3,FUN_2
3817,14946,CUBE_R,FUN_6
3828,9878,RET,CUBE_L
3834,9611,FUN_5,FUN_4
3860,26642,FUN_3,FUN_2
3872,15156,FUN_6,FUN_5
3892,17937,CUBE_R,RET
3900,5214,FUN_4,FUN_3
3900,21450,FUN_4,FUN_3
3913,1098,FUN_2,FUN_1
3919,12223,FUN_5,FUN_6
3921,11833,FUN_1,CUBE_L
3953,25705,FUN_2,FUN_3
3958,12856,FUN_1,FUN_2
3958,23024,FUN_4,FUN_3
