step,particle_id,from,to
6467,17928,FUN_6,CUBE_R
6468,9001,RET,CUBE_L
6475,5709,FUN_6,FUN_5
6475,18271,FUN_4,FUN_5
6476,24734,FUN_5,FUN_6
6490,21109,FUN_1,CUBE_L
6516,19036,FUN_1,CUBE_L
6531,17208,FUN_1,FUN_2
6532,23076,FUN_4,FUN_3
6534,20745,FUN_4,FUN_5
6536,6043,FUN_4,FUN_5
6543,7007,FUN_6,CUBE_R
6556,11114,RET,CUBE_R
6578,1393,FUN_2,FUN_1
6578,1960,RET,CUBE_L
6578,6093,FUN_2,FUN_3
6587,12071,FUN_3,FUN_2
6589,17435,FUN_5,FUN_6
6592,4288,FUN_3,FUN_2
6596,13613,FUN_3,FUN_2
6601,5944,FUN_3,FUN_2
6637,4411,FUN_2,FUN_3
6642,18324,FUN_4,FUN_3
6644,26409,CUBE_R,RET
6647,1590,FUN_2,FUN_3
6652,7942,RET,CUBE_L
6666,9097,RET,CUBE_L
6674,29004,FUN_1,FUN_2
6690,21110,FUN_1,FUN_2
6700,14852,FUN_3,FUN_2
6715,12856,FUN_2,FUN_1
6724,5860,FUN_4,FUN_5
6731,17711,FUN_2,FUN_3
6745,26239,FUN_6,CUBE_R
6748,19802,FUN_1,FUN_2
6774,22302,FUN_2,FUN_1
6786,26681,FUN_3,FUN_2
6795,21361,FUN_5,FUN_4
6801,16417,CUBE_L,RET
6816,21680,CUBE_R,RET
6823,13986,FUN_1,FUN_2
6850,9097,CUBE_L,RET
6851,10223,FUN_2,FUN_3
6851,24675,CUBE_R,FUN_6
6856,20719,FUN_5,FUN_6
6869,5310,FUN_2,FUN_1
6876,15431,FUN_2,FUN_1
6886,13455,FUN_3,FUN_2
6887,19536,FUN_2,FUN_3
6905,27156,FUN_1,FUN_2
6915,11210,FUN_3,FUN_4
6923,24489,RET,CUBE_R
6926,15536,FUN_2,FUN_3
6929,4485,FUN_2,FUN_1
6930,5425,FUN_3,FUN_4
6937,13821,RET,CUBE_L
6941,6085,FUN_2,FUN_1
6965,1493,CUBE_L,RET
6972,21361,FUN_4,FUN_5
6974,1162,FUN_2,FUN_3
6983,4583,FUN_2,FUN_3
6989,24055,FUN_3,FUN_4
6989,29117,FUN_1,FUN_2
6992,10310,FUN_1,FUN_2
6996,1541,FUN_1,FUN_2
7007,17954,FUN_2,FUN_1
7011,20719,FUN_6,FUN_5
7024,9294,RET,CUBE_L
7029,5171,FUN_2,FUN_3
7029,8542,FUN_4,FUN_5
7036,20645,FUN_2,FUN_1
7046,1590,FUN_3,FUN_2
7069,7717,RET,CUBE_L
7071,8417,FUN_3,FUN_4
7071,20660,FUN_2,FUN_3
7079,7536,CUBE_R,RET
7081,9951,FUN_2,FUN_3
7085,11578,FUN_3,FUN_2
7095,5676,FUN_3,FUN_2
7095,9294,CUBE_L,RET
7095,10718,FUN_2,FUN_1
7141,8463,CUBE_R,FUN_6
7143,25271,FUN_6,FUN_5
7145,23609,FUN_4,FUN_5
7159,5203,FUN_6,FUN_5
7163,2828,FUN_2,FUN_3
7165,19036,CUBE_L,FUN_1
7168,28736,FUN_2,FUN_3
7169,25891,FUN_5,FUN_4
7186,27231,FUN_3,FUN_2
7194,544,CUBE_R,RET
7201,20719,FUN_5,FUN_6
7226,11169,RET,CUBE_L
7227,7170,FUN_1,CUBE_L
7227,9120,FUN_5,FUN_6
7249,19848,FUN_3,FUN_2
7275,26909,RET,CUBE_L
7278,28636,FUN_1,FUN_2
7290,29117,FUN_2,FUN_1
7307,9294,RET,CUBE_L
7314,17954,FUN_1,FUN_2
7321,8241,CUBE_L,FUN_1
7325,8594,FUN_2,FUN_3
7327,18252,FUN_1,FUN_2
7338,10460,FUN_4,FUN_3
7354,15682,FUN_5,FUN_6
7356,16804,FUN_3,FUN_4
7363,7205,CUBE_L,RET
7370,27675,FUN_3,FUN_2
7374,7536,RET,CUBE_R
7382,12856,FUN_1,FUN_2
7383,19848,FUN_2,FUN_3
7388,11453,FUN_3,FUN_2
7396,9097,RET,CUBE_L
7397,1819,FUN_2,FUN_1
7399,25509,RET,CUBE_R
7443,8542,FUN_5,FUN_4
7445,8877,RET,CUBE_R
7454,20784,FUN_4,FUN_3
7470,26327,CUBE_L,FUN_1
7473,26409,RET,CUBE_R
7485,8877,CUBE_R,RET
7490,21002,RET,CUBE_L
7547,22197,FUN_3,FUN_2
7548,20719,FUN_6,FUN_5
7552,23094,FUN_2,FUN_3
7555,6043,FUN_5,FUN_4
7569,2004,FUN_3,FUN_2
7576,13909,FUN_3,FUN_2
7577,23609,FUN_5,FUN_4
7597,27651,FUN_3,FUN_2
7603,7004,FUN_5,FUN_4
7603,19848,FUN_3,FUN_2
7611,29144,FUN_1,FUN_2
7612,16356,FUN_5,FUN_6
7624,17334,CUBE_L,RET
7633,7057,FUN_2,FUN_1
7634,1393,FUN_1,FUN_2
7650,11657,FUN_2,FUN_3
7650,13736,FUN_2,FUN_3
7679,6043,FUN_4,FUN_5
7686,16888,FUN_1,FUN_2
7687,27980,FUN_2,FUN_1
7699,7167,FUN_5,FUN_4
7703,1251,RET,CUBE_L
7727,18317,RET,CUBE_L
7729,23435,RET,CUBE_R
7737,19036,FUN_1,CUBE_L
7748,15223,FUN_4,FUN_3
7759,26409,CUBE_R,RET
7768,27459,FUN_1,FUN_2
7778,23718,FUN_1,CUBE_L
7794,21308,FUN_6,CUBE_R
7804,24495,FUN_3,FUN_2
7816,10066,FUN_2,FUN_3
7825,19910,FUN_3,FUN_2
7829,18193,FUN_2,FUN_3
7862,20719,FUN_5,FUN_6
7874,25920,FUN_4,FUN_3
7890,25292,FUN_3,FUN_2
7896,8816,FUN_3,FUN_4
7913,14506,FUN_2,FUN_1
7915,21396,CUBE_R,RET
7928,26862,FUN_1,FUN_2
7929,19487,FUN_1,FUN_2
7930,24495,FUN_2,FUN_3
7933,14287,FUN_4,FUN_3
7960,20025,FUN_4,FUN_3
7964,13203,CUBE_L,RET
7967,21211,FUN_2,FUN_3
7989,12803,FUN_3,FUN_2
8007,1507,FUN_1,FUN_2
8013,21042,FUN_2,FUN_3
8025,7057,FUN_1,FUN_2
8057,15223,FUN_3,FUN_4
8084,4599,CUBE_L,RET
8084,18317,CUBE_L,RET
8098,23718,CUBE_L,FUN_1
8119,13560,FUN_4,FUN_3
8120,3471,FUN_6,CUBE_R
8128,28606,FUN_2,FUN_1
8135,1595,FUN_5,FUN_6
8139,26862,FUN_2,FUN_1
8140,16579,FUN_1,FUN_2
8176,15223,FUN_4,FUN_3
8182,16585,FUN_2,FUN_3
8188,4966,FUN_3,FUN_4
8210,3479,FUN_5,FUN_4
8216,26320,FUN_1,FUN_2
8218,14089,FUN_5,FUN_4
8218,21480,FUN_3,FUN_4
8230,22302,FUN_1,FUN_2
8236,22040,FUN_1,FUN_2
8248,12326,FUN_3,FUN_4
8262,16721,FUN_5,FUN_4
8263,18969,FUN_3,FUN_4
8267,193,FUN_3,FUN_4
8278,14643,FUN_4,FUN_5
8281,19553,FUN_4,FUN_3
8292,9294,CUBE_L,RET
8293,15198,FUN_3,FUN_2
8297,9869,FUN_2,FUN_3
8311,19671,FUN_3,FUN_2
8321,14469,FUN_3,FUN_2
8339,10310,FUN_2,FUN_1
8357,16723,FUN_3,FUN_2
8368,26681,FUN_2,FUN_3
8372,21817,FUN_1,FUN_2
8378,16356,FUN_6,FUN_5
8386,25442,FUN_2,FUN_1
8402,2782,FUN_1,FUN_2
8403,2269,FUN_3,FUN_2
8405,19334,FUN_3,FUN_2
8457,13450,FUN_2,FUN_1
8463,23236,FUN_4,FUN_3
8473,2742,FUN_3,FUN_4
8474,4481,FUN_4,FUN_5
8474,4485,FUN_1,FUN_2
8477,7897,RET,CUBE_R
8500,5395,RET,CUBE_L
8509,10497,RET,CUBE_R
8512,2160,FUN_2,FUN_1
8517,6039,FUN_2,FUN_1
8519,5074,FUN_5,FUN_6
8562,6132,FUN_2,FUN_3
8582,9335,FUN_5,FUN_4
8596,19468,FUN_2,FUN_1
8611,21225,FUN_5,FUN_6
8630,6180,FUN_3,FUN_2
8698,13044,FUN_1,FUN_2
8706,26988,FUN_3,FUN_2
8713,20233,FUN_3,FUN_2
8717,11657,FUN_3,FUN_2
8720,26320,FUN_2,FUN_1
8723,2406,FUN_3,FUN_4
8725,21110,FUN_2,FUN_1
8763,3625,FUN_3,FUN_2
8775,11444,FUN_1,FUN_2
8776,25271,FUN_5,FUN_6
8786,26327,FUN_1,CUBE_L
8789,8816,FUN_4,FUN_3
8803,10931,FUN_2,FUN_1
8825,6039,FUN_1,FUN_2
8827,26111,FUN_2,FUN_3
8852,26909,CUBE_L,RET
8855,10310,FUN_1,FUN_2
8856,4927,FUN_3,FUN_4
8866,24734,FUN_6,FUN_5
8901,4279,FUN_2,FUN_3
8912,1202,FUN_2,FUN_1
8912,8131,FUN_2,FUN_3
8915,18411,FUN_3,FUN_4
8921,18851,FUN_1,FUN_2
8924,28783,FUN_4,FUN_3
8933,28676,RET,CUBE_R
8943,21361,FUN_5,FUN_4
8944,12315,FUN_3,FUN_4
8953,5767,FUN_1,FUN_2
8983,7007,CUBE_R,FUN_6
8984,20660,FUN_3,FUN_2
9001,7942,CUBE_L,RET
9004,3885,RET,CUBE_R
9007,25920,FUN_3,FUN_4
9012,27347,CUBE_R,RET
9016,26320,FUN_1,FUN_2
9017,11902,FUN_5,FUN_6
9019,7791,FUN_2,FUN_1
9031,10931,FUN_1,FUN_2
9035,6168,FUN_6,FUN_5
9036,22316,FUN_3,FUN_4
9039,28676,CUBE_R,RET
9043,5860,FUN_5,FUN_4
9045,29363,FUN_2,FUN_1
9063,456,RET,CUBE_R
9070,10240,RET,CUBE_L
9080,24105,RET,CUBE_L
9082,2008,FUN_3,FUN_2
9106,1423,FUN_3,FUN_2
9107,10419,FUN_2,FUN_1
9115,21105,FUN_5,FUN_4
9124,7595,CUBE_R,RET
9126,21919,CUBE_L,RET
9129,16718,FUN_1,FUN_2
9144,12803,FUN_2,FUN_3
9156,13949,FUN_2,FUN_3
9163,6163,FUN_4,FUN_3
9168,10169,RET,CUBE_L
9182,21480,FUN_4,FUN_3
9202,29132,FUN_3,FUN_2
9204,26988,FUN_2,FUN_3
9213,7449,CUBE_L,RET
9220,22573,FUN_3,FUN_4
9224,2788,FUN_3,FUN_4
9244,13542,RET,CUBE_L
9260,19222,RET,CUBE_L
9274,25714,CUBE_R,FUN_6
9288,9661,FUN_6,FUN_5
9294,905,FUN_2,FUN_1
9303,17334,RET,CUBE_L
9317,23236,FUN_3,FUN_4
9322,5420,FUN_1,FUN_2
9324,8693,FUN_1,FUN_2
9333,28951,FUN_6,FUN_5
9334,13394,FUN_6,CUBE_R
9338,8657,CUBE_L,RET
9339,24583,FUN_4,FUN_5
9343,3035,FUN_3,FUN_2
9346,6404,CUBE_L,RET
9354,16273,FUN_4,FUN_3
9361,26327,CUBE_L,FUN_1
9380,1819,FUN_1,FUN_2
9381,24653,FUN_5,FUN_4
9389,21123,FUN_1,FUN_2
9415,13450,FUN_1,FUN_2
9420,1248,RET,CUBE_R
9421,25250,FUN_1,FUN_2
9426,26320,FUN_2,FUN_1
9446,19536,FUN_3,FUN_2
9456,11195,FUN_2,FUN_3
9477,3480,FUN_1,FUN_2
9478,2039,FUN_2,FUN_1
9480,2005,FUN_2,FUN_3
9481,21110,FUN_1,FUN_2
9484,1852,CUBE_R,FUN_6
9490,21919,RET,CUBE_L
9499,23596,FUN_3,FUN_2
9506,2099,RET,CUBE_L
9521,26348,FUN_4,FUN_3
9526,22061,FUN_2,FUN_1
9527,6132,FUN_3,FUN_2
9529,9163,FUN_3,FUN_4
9532,6696,FUN_2,FUN_3
9532,28675,FUN_4,FUN_5
9553,4010,CUBE_R,FUN_6
9557,21829,FUN_2,FUN_3
9569,28443,FUN_4,FUN_3
9570,7791,FUN_1,FUN_2
9595,742,FUN_1,CUBE_L
9650,25935,FUN_3,FUN_2
9677,27459,FUN_2,FUN_1
9677,28541,FUN_2,FUN_1
9696,22316,FUN_4,FUN_3
9704,10931,FUN_2,FUN_1
9711,20537,FUN_2,FUN_3
9712,8536,CUBE_L,RET
9738,4927,FUN_4,FUN_3
9744,23246,CUBE_R,RET
9748,2184,FUN_6,CUBE_R
9756,14771,FUN_5,FUN_4
9789,11767,FUN_5,FUN_4
9799,28714,FUN_4,FUN_5
9830,17996,RET,CUBE_L
9835,6209,FUN_3,FUN_2
9843,12803,FUN_3,FUN_2
9852,20333,FUN_2,FUN_1
9856,1113,FUN_2,FUN_1
9860,9919,FUN_1,FUN_2
9869,16723,FUN_2,FUN_3
9870,15952,FUN_5,FUN_4
9915,5860,FUN_4,FUN_5
9926,29519,FUN_1,CUBE_L
9927,13613,FUN_2,FUN_3
9930,23795,FUN_3,FUN_4
9940,16894,FUN_3,FUN_2
9949,9174,FUN_2,FUN_1
9957,12386,FUN_2,FUN_1
9966,2716,FUN_1,FUN_2
9975,7170,CUBE_L,FUN_1
9987,10066,FUN_3,FUN_2
9990,13731,CUBE_L,FUN_1
10012,27481,FUN_1,FUN_2
10024,21225,FUN_6,FUN_5
10050,23171,FUN_4,FUN_5
10068,7101,FUN_3,FUN_2
10074,29004,FUN_2,FUN_1
10082,21919,CUBE_L,RET
10084,3660,RET,CUBE_R
10085,27156,FUN_2,FUN_1
10086,11902,FUN_6,FUN_5
10091,4800,FUN_3,FUN_4
10095,4481,FUN_5,FUN_4
10113,14301,FUN_2,FUN_1
10114,6404,RET,CUBE_L
10137,27129,FUN_4,FUN_3
10149,27156,FUN_1,FUN_2
10154,13394,CUBE_R,FUN_6
10183,2406,FUN_4,FUN_3
10190,10530,FUN_3,FUN_2
10218,4314,FUN_1,FUN_2
10232,13055,RET,CUBE_R
10239,25471,FUN_3,FUN_4
10241,16579,FUN_2,FUN_1
10241,22458,FUN_3,FUN_2
10242,25471,FUN_4,FUN_3
10247,18622,FUN_5,FUN_6
10264,22677,CUBE_R,RET
10265,3951,FUN_5,FUN_6
10265,22587,FUN_4,FUN_5
10280,25891,FUN_4,FUN_5
10283,13203,RET,CUBE_L
10288,15377,FUN_3,FUN_2
10302,20233,FUN_2,FUN_3
10309,27006,FUN_6,FUN_5
10317,17915,RET,CUBE_L
10338,7595,RET,CUBE_R
10342,21874,CUBE_R,RET
10344,2606,CUBE_R,RET
10351,3814,FUN_6,CUBE_R
10356,9097,CUBE_L,RET
10372,27006,FUN_5,FUN_6
10375,6091,CUBE_R,FUN_6
10377,3618,FUN_5,FUN_4
10380,8962,FUN_3,FUN_4
10386,21298,FUN_3,FUN_2
10404,15830,FUN_5,FUN_4
10417,26862,FUN_1,FUN_2
10434,18969,FUN_4,FUN_3
10439,23024,FUN_4,FUN_3
10440,26743,FUN_5,FUN_4
10453,10982,FUN_4,FUN_3
10458,8938,FUN_3,FUN_4
10458,10240,CUBE_L,RET
10466,23094,FUN_3,FUN_2
10471,11403,CUBE_R,RET
10493,7170,FUN_1,CUBE_L
10496,25256,FUN_5,FUN_4
10503,15431,FUN_1,FUN_2
10505,6131,FUN_1,FUN_2
10522,25442,FUN_1,FUN_2
10528,5425,FUN_4,FUN_3
10531,11195,FUN_3,FUN_2
10531,23609,FUN_4,FUN_5
10534,26921,FUN_2,FUN_1
10538,9174,FUN_1,FUN_2
10540,28247,FUN_3,FUN_2
10549,16579,FUN_1,FUN_2
10555,17931,FUN_4,FUN_5
10557,10461,FUN_2,FUN_1
10571,1012,RET,CUBE_L
10585,28676,RET,CUBE_R
10606,29144,FUN_2,FUN_1
10607,4010,FUN_6,CUBE_R
10610,15411,CUBE_R,RET
10639,16894,FUN_2,FUN_3
10645,11784,FUN_3,FUN_2
10653,4036,FUN_2,FUN_3
10656,27045,CUBE_L,FUN_1
10667,12161,FUN_2,FUN_3
10671,28507,FUN_2,FUN_3
10677,14725,FUN_1,FUN_2
10686,7004,FUN_4,FUN_5
10688,22040,FUN_2,FUN_1
10698,17714,FUN_3,FUN_4
10727,23094,FUN_2,FUN_3
10732,19793,FUN_4,FUN_3
10737,26862,FUN_2,FUN_1
10742,24653,FUN_4,FUN_5
10746,11169,CUBE_L,RET
10748,6760,FUN_3,FUN_2
10757,26431,FUN_3,FUN_4
10768,2923,CUBE_L,RET
10770,29261,CUBE_R,RET
10776,5841,FUN_1,FUN_2
10796,23919,FUN_1,CUBE_L
10814,7449,RET,CUBE_L
10821,29182,FUN_1,FUN_2
10826,6131,FUN_2,FUN_1
10835,754,FUN_2,FUN_1
10837,5676,FUN_2,FUN_3
10838,27459,FUN_1,FUN_2
10839,13164,FUN_4,FUN_3
10839,14287,FUN_3,FUN_4
10843,9733,FUN_3,FUN_2
10848,27931,FUN_5,FUN_4
10850,8195,CUBE_L,FUN_1
10850,8542,FUN_4,FUN_5
10851,21480,FUN_3,FUN_4
10874,13613,FUN_3,FUN_2
10880,27688,FUN_3,FUN_2
10885,1443,CUBE_R,FUN_6
10893,2466,FUN_1,FUN_2
10899,28714,FUN_5,FUN_4
10905,17996,CUBE_L,RET
10912,1880,FUN_3,FUN_4
10912,27083,FUN_2,FUN_1
10914,10530,FUN_2,FUN_3
10917,23051,RET,CUBE_R
10939,25200,FUN_3,FUN_4
10966,9288,CUBE_L,RET
10974,986,FUN_2,FUN_3
11013,21407,FUN_4,FUN_3
11019,10811,FUN_2,FUN_1
11027,9097,RET,CUBE_L
11038,7059,FUN_3,FUN_2
11038,23452,FUN_3,FUN_4
11043,9122,FUN_1,FUN_2
11057,2716,FUN_2,FUN_1
11057,28714,FUN_4,FUN_5
11058,2606,RET,CUBE_R
11068,8089,CUBE_R,FUN_6
11071,10503,FUN_1,CUBE_L
11099,16059,CUBE_L,FUN_1
11101,4308,RET,CUBE_R
11113,2606,CUBE_R,RET
11123,20719,FUN_6,FUN_5
11125,23919,CUBE_L,FUN_1
11147,19713,FUN_1,FUN_2
11149,18271,FUN_5,FUN_4
11150,2659,FUN_4,FUN_5
11167,26258,FUN_3,FUN_4
11173,9029,FUN_5,FUN_4
11197,28549,RET,CUBE_L
11203,12315,FUN_4,FUN_3
11219,7806,FUN_2,FUN_3
11223,26351,FUN_3,FUN_4
11228,15536,FUN_3,FUN_2
11230,29097,FUN_3,FUN_2
11245,17111,FUN_3,FUN_2
11270,16273,FUN_3,FUN_4
11280,15662,FUN_4,FUN_3
11298,29144,FUN_1,FUN_2
11302,29640,CUBE_R,RET
11339,754,FUN_1,FUN_2
11340,10982,FUN_3,FUN_4
11347,3885,CUBE_R,RET
11350,5074,FUN_6,FUN_5
11358,25831,FUN_5,FUN_6
11381,544,RET,CUBE_R
11402,5203,FUN_5,FUN_6
11402,7622,CUBE_L,FUN_1
11415,21874,RET,CUBE_R
11417,27129,FUN_3,FUN_4
11433,23804,FUN_2,FUN_3
11442,2406,FUN_3,FUN_4
11478,3042,FUN_1,CUBE_L
11493,13731,FUN_1,CUBE_L
11495,13464,FUN_5,FUN_4
11520,29923,FUN_3,FUN_2
11524,10066,FUN_2,FUN_3
11547,8823,FUN_1,FUN_2
11552,24086,FUN_3,FUN_4
11557,5074,FUN_5,FUN_6
11576,15601,FUN_4,FUN_3
11580,6760,FUN_2,FUN_3
11583,10982,FUN_4,FUN_3
11585,15536,FUN_2,FUN_3
11588,4642,FUN_1,FUN_2
11619,15682,FUN_6,FUN_5
11627,17482,FUN_5,FUN_6
11644,3618,FUN_4,FUN_5
11645,1541,FUN_2,FUN_1
11654,22618,FUN_3,FUN_2
11660,10931,FUN_1,FUN_2
11660,17931,FUN_5,FUN_4
11694,15889,RET,CUBE_L
11695,15849,FUN_3,FUN_4
11701,15223,FUN_3,FUN_4
11715,16648,FUN_6,CUBE_R
11726,19658,FUN_6,CUBE_R
11738,9001,CUBE_L,RET
11740,11721,FUN_2,FUN_3
11765,4705,FUN_3,FUN_4
11771,18061,FUN_1,FUN_2
11790,29432,FUN_3,FUN_4
11807,14725,FUN_2,FUN_1
11811,7508,FUN_5,FUN_6
11827,21763,FUN_4,FUN_5
11827,23609,FUN_5,FUN_4
11841,29144,FUN_2,FUN_1
11842,26239,CUBE_R,FUN_6
11851,9425,FUN_2,FUN_3
11855,15095,FUN_2,FUN_3
11865,4759,CUBE_L,RET
11870,28176,CUBE_R,RET
11891,26449,FUN_2,FUN_3
11896,9733,FUN_2,FUN_3
11917,23868,FUN_3,FUN_2
11919,24457,RET,CUBE_L
11932,24086,FUN_4,FUN_3
11966,24374,CUBE_R,FUN_6
11967,12803,FUN_2,FUN_3
11976,12255,FUN_3,FUN_2
11977,21298,FUN_2,FUN_3
11988,20002,FUN_4,FUN_5
11990,12408,FUN_3,FUN_2
11999,9196,FUN_4,FUN_3
12003,1796,FUN_4,FUN_5
12006,5665,CUBE_R,RET
12014,9750,FUN_2,FUN_1
12027,4772,FUN_2,FUN_3
12047,26409,RET,CUBE_R
12053,25809,FUN_3,FUN_4
12074,4279,FUN_3,FUN_2
12074,27231,FUN_2,FUN_3
12078,5108,FUN_1,FUN_2
12098,29261,RET,CUBE_R
12100,21705,FUN_3,FUN_2
12104,560,FUN_5,FUN_4
12104,21440,FUN_3,FUN_4
12105,18271,FUN_4,FUN_5
12119,754,FUN_2,FUN_1
12133,3906,FUN_3,FUN_4
12152,22197,FUN_2,FUN_3
12163,27599,FUN_6,FUN_5
12170,21857,FUN_4,FUN_3
12178,11831,CUBE_R,RET
12182,25476,FUN_2,FUN_3
12183,4800,FUN_4,FUN_3
12189,3615,FUN_3,FUN_4
12190,15849,FUN_4,FUN_3
12199,28678,FUN_1,FUN_2
12222,13949,FUN_3,FUN_2
12224,17167,FUN_1,FUN_2
12224,22040,FUN_1,FUN_2
12241,15849,FUN_3,FUN_4
12279,15849,FUN_4,FUN_3
12281,12161,FUN_3,FUN_2
12285,23643,FUN_2,FUN_1
12289,19835,CUBE_L,RET
12292,1045,RET,CUBE_L
12332,13613,FUN_2,FUN_3
12342,17739,CUBE_R,RET
12358,12281,FUN_3,FUN_4
12362,8838,CUBE_L,FUN_1
12393,16062,FUN_2,FUN_3
12397,29111,FUN_3,FUN_4
12400,13613,FUN_3,FUN_2
12410,15091,FUN_2,FUN_1
12416,4705,FUN_4,FUN_3
12430,15095,FUN_3,FUN_2
12436,8910,FUN_5,FUN_6
12442,467,FUN_5,FUN_4
12443,12474,FUN_4,FUN_5
12458,16091,FUN_2,FUN_3
12465,8838,FUN_1,CUBE_L
12468,24418,FUN_1,FUN_2
12470,28675,FUN_5,FUN_4
12471,29893,FUN_2,FUN_3
12481,10419,FUN_1,FUN_2
12505,16763,FUN_2,FUN_1
12506,25219,FUN_4,FUN_3
12509,12408,FUN_2,FUN_3
12513,19396,FUN_3,FUN_4
12518,14725,FUN_1,FUN_2
12519,8301,FUN_2,FUN_1
12522,16579,FUN_2,FUN_1
12544,7664,FUN_6,CUBE_R
12550,21668,CUBE_L,RET
12552,8838,CUBE_L,FUN_1
12556,19487,FUN_2,FUN_1
12562,19953,FUN_2,FUN_3
12565,5044,CUBE_L,RET
12565,20333,FUN_1,FUN_2
12583,27675,FUN_2,FUN_3
12605,15601,FUN_3,FUN_4
12622,16184,FUN_5,FUN_6
12643,7170,CUBE_L,FUN_1
12648,8089,FUN_6,CUBE_R
12652,18322,FUN_4,FUN_5
12656,8657,RET,CUBE_L
12686,6123,FUN_1,CUBE_L
12707,5968,FUN_2,FUN_3
12720,24945,FUN_2,FUN_1
12726,6169,FUN_3,FUN_2
12728,10557,FUN_2,FUN_3
12731,16763,FUN_1,FUN_2
12732,11302,FUN_3,FUN_4
12749,13921,CUBE_L,FUN_1
12749,27468,CUBE_L,RET
12762,18620,FUN_4,FUN_5
12764,5203,FUN_6,FUN_5
12784,16059,FUN_1,CUBE_L
12785,23314,RET,CUBE_R
12800,5836,FUN_1,CUBE_L
12807,15223,FUN_4,FUN_3
12818,16579,FUN_1,FUN_2
12830,10179,FUN_2,FUN_3
12853,8834,FUN_2,FUN_3
12867,28176,RET,CUBE_R
12871,16631,FUN_1,FUN_2
12878,29557,FUN_3,FUN_4
12894,21361,FUN_4,FUN_5
12899,9265,FUN_2,FUN_3
12899,24032,CUBE_L,RET
12914,5665,RET,CUBE_R
12941,13164,FUN_3,FUN_4
12944,4489,CUBE_L,RET
12945,21308,CUBE_R,FUN_6
12959,18271,FUN_5,FUN_4
12963,19468,FUN_1,FUN_2
12967,12087,FUN_2,FUN_3
12976,25476,FUN_3,FUN_2
12977,138,CUBE_L,RET
12995,16763,FUN_2,FUN_1
12997,4673,FUN_2,FUN_1
12997,9097,CUBE_L,RET
12998,8536,RET,CUBE_L
12998,9122,FUN_2,FUN_1
13002,4713,FUN_4,FUN_3
13006,19041,FUN_2,FUN_1
13023,22040,FUN_2,FUN_1
13029,23596,FUN_2,FUN_3
13031,15411,RET,CUBE_R
13049,27266,CUBE_R,FUN_6
13056,5123,FUN_2,FUN_1
13068,12803,FUN_3,FUN_2
13076,23094,FUN_3,FUN_2
13080,14586,FUN_6,FUN_5
13080,28507,FUN_3,FUN_2
13081,25416,FUN_2,FUN_1
13114,7059,FUN_2,FUN_3
13132,1541,FUN_1,FUN_2
13132,3457,FUN_2,FUN_1
13134,6043,FUN_5,FUN_4
13139,2978,FUN_2,FUN_1
13177,110,FUN_1,FUN_2
13181,3457,FUN_1,FUN_2
13181,13450,FUN_2,FUN_1
13184,21919,RET,CUBE_L
13193,15286,FUN_3,FUN_4
13195,18031,FUN_3,FUN_2
13197,10773,FUN_4,FUN_5
13197,10806,FUN_1,FUN_2
13198,14552,FUN_2,FUN_1
13219,4885,FUN_4,FUN_3
13219,28507,FUN_2,FUN_3
13225,6412,FUN_3,FUN_2
13242,7474,FUN_2,FUN_1
13257,12386,FUN_1,FUN_2
13260,3625,FUN_2,FUN_3
13264,17931,FUN_4,FUN_5
13279,1373,FUN_1,FUN_2
13312,11302,FUN_4,FUN_3
13314,1491,FUN_4,FUN_3
13319,4314,FUN_2,FUN_1
13327,28717,FUN_3,FUN_2
13340,15027,FUN_1,FUN_2
13349,9425,FUN_3,FUN_2
13358,15952,FUN_4,FUN_5
13377,7499,FUN_2,FUN_1
13386,1346,FUN_2,FUN_3
13400,5074,FUN_6,FUN_5
13410,28910,FUN_3,FUN_2
13412,2606,RET,CUBE_R
13418,2647,FUN_3,FUN_2
13429,15095,FUN_2,FUN_3
13436,26897,FUN_3,FUN_2
13440,22377,FUN_2,FUN_3
13451,11302,FUN_3,FUN_4
13455,1393,FUN_2,FUN_1
13462,3398,FUN_2,FUN_1
13467,13921,FUN_1,CUBE_L
13469,25929,FUN_3,FUN_2
13477,11425,FUN_4,FUN_3
13487,4705,FUN_3,FUN_4
13509,12326,FUN_4,FUN_3
13522,28507,FUN_3,FUN_2
13524,28541,FUN_1,FUN_2
13532,4485,FUN_2,FUN_1
13535,29363,FUN_1,FUN_2
13546,23974,FUN_3,FUN_2
13547,15411,CUBE_R,RET
13551,4292,FUN_1,FUN_2
13552,8536,CUBE_L,RET
13557,13917,RET,CUBE_R
13584,20645,FUN_1,FUN_2
13591,9001,RET,CUBE_L
13604,23051,CUBE_R,RET
13617,3885,RET,CUBE_R
13682,7499,FUN_1,FUN_2
13692,2345,FUN_3,FUN_2
13708,19658,CUBE_R,FUN_6
13733,29117,FUN_1,FUN_2
13736,4279,FUN_2,FUN_3
13748,7956,FUN_4,FUN_5
13783,2899,RET,CUBE_R
13784,21450,FUN_4,FUN_3
13794,6636,RET,CUBE_R
13821,24290,FUN_2,FUN_3
13830,17343,FUN_2,FUN_1
13840,15269,FUN_4,FUN_5
13847,3204,FUN_3,FUN_2
13852,27484,RET,CUBE_L
13858,25840,CUBE_R,FUN_6
13872,7647,FUN_3,FUN_4
13876,21276,FUN_3,FUN_2
13877,5944,FUN_2,FUN_3
13878,9923,FUN_5,FUN_4
13886,11721,FUN_3,FUN_2
